TICKS, NEG-REWARD, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.966333
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 20.163666
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 14.323334
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 20.133333
30.0, -1.0, 1.0, 2.0, 10.0, 0.6666667, 14.283666
30.0, -1.0, 1.0, 2.0, 10.0, 0.6666667, 18.375
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 20.143
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 15.729
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.888334
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.888334
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.138334
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.085
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.812668
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 17.097666
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 15.740334
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.233665
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 16.366667
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.270332
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.866
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.289001
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.078669
30.0, -1.0, 1.0, 2.0, 10.0, 0.6666667, 13.208333
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.706667
30.0, -1.0, 1.0, 2.0, 10.0, 0.6666667, 17.056665
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.084665
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.238333
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.912668
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.872
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.017666
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 17.768333
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 17.951668
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.202333
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.080667
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 15.199
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.085333
30.0, -1.0, 1.0, 2.0, 10.0, 0.6666667, 15.581666
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.991001
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.001665
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.050333
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 15.963666
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.507334
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 16.831665
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.936998
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 17.069666
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 20.169664
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 14.695
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.738333
30.0, -1.0, 1.0, 2.0, 10.0, 0.6666667, 15.095001
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 17.644665
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.272333
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.27867
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.032
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 16.178333
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 20.105
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 16.837
30.0, -1.0, 1.0, 2.0, 10.0, 0.6666667, 16.731667
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.427
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.463335
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 20.288334
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 16.348333
30.0, -1.0, 1.0, 2.0, 10.0, 0.6666667, 18.050669
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 20.505
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.483667
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.022665
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.698997
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.255003
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.274336
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 20.612333
30.0, -1.0, 1.0, 2.0, 10.0, 0.6666667, 15.948001
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.275665
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.283669
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 14.711666
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.221666
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.323668
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 20.372667
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 20.955
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 19.655
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.205
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 20.138332
30.0, -1.0, 1.0, 2.0, 10.0, 1.0, 18.201668
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 16.813334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.938667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.949667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.209665
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 16.081667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.965
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.068333
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.536669
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 15.111667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.831667
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 17.758669
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.531668
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.968334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.121668
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 17.165
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.848333
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.119333
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.435
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.266665
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.123667
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 16.882998
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.801332
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.348331
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.838
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.851667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.372334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.421667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.299
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.818335
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.576334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.054667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.953333
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.818666
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.417667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.988333
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.589334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.675997
30.0, -1.0, 1.0, 5.0, 1.0, 0.33333334, 14.091667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.168001
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.633001
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.281334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.468332
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 18.741667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.551666
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.026001
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.635
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.348999
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.187332
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 15.922333
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 14.307335
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 15.928332
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.905
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.524
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.274336
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.651667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.058
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 18.652998
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.368334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.763
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.271
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 15.946668
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.022333
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.221334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.033335
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.621666
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.278
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.956667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 14.461666
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.669334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.116999
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.030334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.509666
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 15.128334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.531334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.752668
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 13.320333
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 15.88
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.383333
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 14.723668
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.765
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.507002
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 16.801332
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.996
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.531668
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.504667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.197668
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.820333
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.038332
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.249
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.421667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.332998
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.028002
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.753998
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 17.863668
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.785
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.136332
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.740002
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.056002
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.935
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.196665
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.997665
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.275
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.964998
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.984667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.568335
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.868334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 14.479335
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.279665
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 13.258334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.022001
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.407333
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 14.8949995
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 15.739334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.689001
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.810667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.756334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.740667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.042334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.810331
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.208334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.088333
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.779335
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.81833
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.795334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.592667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.593666
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 14.233334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.718
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.188667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 13.852
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.203669
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 17.853334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.668335
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.389
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.348333
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.053999
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 15.490666
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.871666
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.497665
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 15.943334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.818335
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 15.956332
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.351667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.455
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.691
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.89
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.483332
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.201668
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.575666
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.391665
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.290335
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.455002
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.796665
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.397667
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 16.598333
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.235666
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.941668
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.117666
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.786001
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.904997
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.087334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.834002
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.471666
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 15.915
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 14.324666
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 15.795001
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.241333
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 18.002333
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.968332
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.988333
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.376001
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.149666
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 18.001669
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.293
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.719
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.088001
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.956
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 16.577667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.292334
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.863335
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 14.478665
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 15.161667
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 15.890666
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 20.338335
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.751669
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 17.801666
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 15.715001
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.244001
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 13.058999
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.018333
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.908667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.622665
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 15.695666
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 12.240002
30.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 17.43
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.204998
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.967667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 18.001667
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 14.709
30.0, -1.0, 1.0, 5.0, 1.0, 1.0, 19.269999
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 13.504002
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.066
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.654999
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.117998
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.314331
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.528336
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.001665
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.255
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 15.972
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 14.519
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 16.232
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 16.107
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.771666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.345331
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 16.838999
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.894
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.034998
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.368
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.713333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.538332
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 19.078333
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 16.965666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.218332
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.385002
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.118998
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 18.451666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.471664
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 14.270333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 13.509
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 16.531668
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.013334
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 15.841998
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 15.545001
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.516998
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.267
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 18.899332
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.461334
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 11.4140005
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.988333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.04
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 21.019669
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.062332
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 16.132666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 16.781668
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 12.869
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.977667
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.850334
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.238335
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.654001
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 16.765
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.57
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 16.372002
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.329668
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.038332
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.584665
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.391665
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.353334
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.940666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.345335
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.841333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.35
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.435
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.292665
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.046
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.271
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.118334
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 14.733333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.951666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.151
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.355001
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.055
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 16.404669
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.585001
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 14.748333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 16.866667
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.045332
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.438332
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 16.979668
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 14.937
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.358665
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.421669
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.179667
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.752668
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.771667
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.292997
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.347334
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 16.885668
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.238335
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.654999
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.888334
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.988333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.231
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.087332
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 15.665
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.888
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 11.537666
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 17.784998
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.364998
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.888666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.185667
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.497332
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.445667
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.888666
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 16.998333
30.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 18.274666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 14.753001
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.513334
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 17.621666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.201666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 16.367332
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.441002
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.871666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 20.355333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 16.143333
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 15.931666
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 19.455
30.0, -1.0, 1.0, 5.0, 2.0, 1.0, 18.042665
